name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
YAR070C,YAR070C,"Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR070C has a paralog, YHR214C-B, that arose from a segmental duplication",[],Dubious ORF,S000000093,reverse complement,1.0,224862.0,224563.0,,
PHO11,YAR071W,"One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication",[],Verified ORF,S000000094,[],1.0,225460.0,226863.0,,
IMD1,YAR073W,"Nonfunctional protein with homology to IMP dehydrogenase; blocked reading frame, located close to the telomere; not expressed at detectable levels; YAR073W and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication",[],Dubious ORF,S000000095,[],1.0,227742.0,228953.0,,
YAR075W,YAR075W,"Non-functional protein with homology IMP dehydrogenase; YAR073W/IMD1 and YAR075W comprise a continuous reading frame in most strains of S. cerevisiae; YAR073W/YAR075W together have a paralog, IMD2, that arose from a segmental duplication",[],Dubious ORF,S000002145,[],1.0,228844.0,229317.0,,
ECM15,YBL001C,"Non-essential protein of unknown function; likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis",[],Verified ORF,S000000097,reverse complement,2.0,237467.0,237153.0,237478.0,237078.0
HTB2,YBL002W,"Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation",[],Verified ORF,S000000098,[],2.0,236492.0,236887.0,236469.0,237079.0
HTA2,YBL003C,Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p,[],Verified ORF,S000000099,reverse complement,2.0,235792.0,235394.0,235819.0,235218.0
UTP20,YBL004W,Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA,[],Verified ORF,S000000100,[],2.0,227636.0,235117.0,227525.0,235213.0
PDR3,YBL005W,Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate,[],Verified ORF,S000000101,[],2.0,217470.0,220400.0,217408.0,220685.0
LDB7,YBL006C,"Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions",[],Verified ORF,S000000102,reverse complement,2.0,217129.0,216587.0,217144.0,216405.0
SLA1,YBL007C,Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains,[],Verified ORF,S000000103,reverse complement,2.0,216366.0,212632.0,216418.0,212548.0
HIR1,YBL008W,"Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores",[],Verified ORF,S000000104,[],2.0,209653.0,212175.0,209598.0,212256.0
ALK2,YBL009W,"Protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of cell polarity factors in mitosis, proper localization of formins and polarity factors, and survival in cells that activate spindle assembly checkpoint; phosphorylated in response to DNA damage; ALK2 has a paralog, ALK1, that arose from the whole genome duplication; similar to mammalian haspins",[],Verified ORF,S000000105,[],2.0,207194.0,209224.0,207160.0,209350.0
LAA2,YBL010C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles,[],Uncharacterized ORF,S000000106,reverse complement,2.0,206949.0,206107.0,206960.0,205899.0
SCT1,YBL011W,Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed,[],Verified ORF,S000000107,[],2.0,203538.0,205817.0,203437.0,206022.0
YBL012C,YBL012C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",[],Dubious ORF,S000000108,reverse complement,2.0,203807.0,203406.0,,
FMT1,YBL013W,Methionyl-tRNA formyltransferase; catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate,[],Verified ORF,S000000109,[],2.0,202056.0,203261.0,202012.0,203437.0
RRN6,YBL014C,"Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p",[],Verified ORF,S000000110,reverse complement,2.0,201748.0,199064.0,201777.0,198947.0
ACH1,YBL015W,Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth,[],Verified ORF,S000000111,[],2.0,194122.0,195702.0,194033.0,195962.0
FUS3,YBL016W,"Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis",[],Verified ORF,S000000112,[],2.0,192451.0,193512.0,,
PEP1,YBL017C,Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments,[],Verified ORF,S000000113,reverse complement,2.0,191583.0,186844.0,191792.0,186776.0
POP8,YBL018C,"Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia",[186428 186352],Verified ORF,S000000114,"reverse complement, intron sequence removed",2.0,186474.0,185998.0,186512.0,185941.0
APN2,YBL019W,Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII,[],Verified ORF,S000000115,[],2.0,184353.0,185915.0,184301.0,186031.0
RFT1,YBL020W,Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene,[],Verified ORF,S000000116,[],2.0,182401.0,184125.0,182324.0,184205.0
HAP3,YBL021C,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding,[],Verified ORF,S000000117,reverse complement,2.0,182094.0,181660.0,182120.0,181490.0
PIM1,YBL022C,ATP-dependent Lon protease; involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria,[],Verified ORF,S000000118,reverse complement,2.0,181275.0,177874.0,181398.0,177798.0
MCM2,YBL023C,Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress,[],Verified ORF,S000000119,reverse complement,2.0,177526.0,174920.0,177579.0,174744.0
NCL1,YBL024W,"S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120",[],Verified ORF,S000000120,[],2.0,172534.0,174588.0,172511.0,174713.0
RRN10,YBL025W,Protein involved in promoting high level transcription of rDNA; subunit of UAF (upstream activation factor) for RNA polymerase I,[],Verified ORF,S000000121,[],2.0,171481.0,171918.0,171423.0,172384.0
LSM2,YBL026W,"Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress",[170676 170805],Verified ORF,S000000122,intron sequence removed,2.0,170623.0,171038.0,170565.0,171166.0
RPL19B,YBL027W,"Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal; homologous to mammalian ribosomal protein L19, no bacterial homolog; RPL19B has a paralog, RPL19A, that arose from the whole genome duplication",[168424 168809],Verified ORF,S000000123,intron sequence removed,2.0,168423.0,169376.0,168392.0,169460.0
YBL028C,YBL028C,Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis,[],Verified ORF,S000000124,reverse complement,2.0,167838.0,167518.0,167885.0,167273.0
YBL029W,YBL029W,Non-essential protein of unknown function,[],Uncharacterized ORF,S000000125,[],2.0,166134.0,167264.0,166092.0,167356.0
PET9,YBL030C,"Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant",[],Verified ORF,S000000126,reverse complement,2.0,163997.0,163041.0,164118.0,162745.0
SHE1,YBL031W,"Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function",[],Verified ORF,S000000127,[],2.0,161699.0,162715.0,161669.0,162874.0
HEK2,YBL032W,"RNA binding protein involved in asymmetric localization of ASH1 mRNA; represses translation of ASH1 mRNA, an effect reversed by Yck1p-dependent phosphoryation; regulates telomere position effect and length; similarity to hnRNP-K",[],Verified ORF,S000000128,[],2.0,160184.0,161329.0,160092.0,161509.0
RIB1,YBL033C,GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway,[],Verified ORF,S000000129,reverse complement,2.0,159693.0,158656.0,159721.0,158589.0
STU1,YBL034C,"Microtubule plus-end-tracking non-motor protein; binds to MTs, stabilizing interpolar MT plus ends, facilitating polymerization of spindle MTs and producing an outward force on spindle poles; required for structural integrity of the mitotic spindle; binds detached kinetochores (KTs) and promotes capture; relocalizes to MTs and stabilizes the spindle once captured KTs reach a spindle pole; localizes to the spindle, spindles poles, and detached KTs; CLASP family member homologous to human CLASP1/2",[],Verified ORF,S000000130,reverse complement,2.0,158389.0,153848.0,158448.0,153736.0
POL12,YBL035C,B subunit of DNA polymerase alpha-primase complex; required for initiation of DNA replication during mitotic and premeiotic DNA synthesis; also functions in telomere capping and length regulation,[],Verified ORF,S000000131,reverse complement,2.0,153610.0,151493.0,153691.0,151447.0
YBL036C,YBL036C,Putative non-specific single-domain racemase; based on structural similarity; binds pyridoxal 5'-phosphate; expression of GFP-fusion protein induced in response to the DNA-damaging agent MMS,[],Verified ORF,S000000132,reverse complement,2.0,151220.0,150447.0,151233.0,150301.0
APL3,YBL037W,Alpha-adaptin; large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport,[],Verified ORF,S000000133,[],2.0,147209.0,150286.0,147116.0,150380.0
